transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
4672,2023-05-25,10:54:01,1,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
7988,2023-02-09,18:52:53,1,5,Hell's Kitchen,21,8.7,Branded,Housewares,Ceramic Mug
4855,2023-06-09,10:19:10,1,3,Lower Manhattan,11,3.75,Bakery,Pastry,Croissant
4891,2023-01-19,16:06:38,1,5,Hell's Kitchen,12,3.25,Bakery,Scone,Ginger Scone
8218,2023-06-03,13:02:09,1,5,Hell's Kitchen,16,9.2,Loose Tea,Herbal tea,Peppermint
3393,2023-03-21,17:01:22,2,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
5223,2023-03-22,13:25:14,1,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
7674,2023-02-22,12:13:54,1,5,Hell's Kitchen,6,,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
506,2023-01-24,13:21:25,1,5,Hell's Kitchen,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
1561,2023-03-31,16:08:29,1,8,Astoria,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
7539,2023-02-01,08:35:09,1,3,Lower Manhattan,11,3.75,Bakery,Pastry,Croissant
6611,2023-01-29,10:04:31,1,8,Astoria,14,0.8,Flavours,Regular syrup,Vanilla syrup
7617,2023-06-21,09:06:47,1,8,Astoria,21,8.7,Branded,Housewares,Ceramic Mug
6405,2023-03-23,08:32:40,3,5,Hell's Kitchen,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
8892,2023-03-24,18:28:38,1,8,Astoria,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
1121,2023-03-18,09:15:14,1,3,Lower Manhattan,16,8.7,Loose Tea,Herbal tea,Peppermint
9855,2023-04-06,14:43:33,1,5,Hell's Kitchen,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
4683,2023-04-07,12:21:37,1,5,Hell's Kitchen,16,8.7,Loose Tea,Herbal tea,Peppermint
8794,2023-05-08,10:49:42,1,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
4708,2023-04-13,13:15:02,3,3,Lower Manhattan,4,4.75,Coffee,Barista Espresso,Cappuccino Lg
7283,2023-01-29,07:16:09,1,5,Hell's Kitchen,11,3.75,Bakery,Pastry,Croissant
6570,2023-06-07,08:32:17,2,8,Astoria,7,,Tea,Brewed herbal tea,Chamomile Rg
3942,2023-04-15,07:57:34,1,3,Lower Manhattan,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
2738,2023-05-16,10:10:59,2,5,Hell's Kitchen,3,3.75,Coffee,Barista Espresso,Latte Rg
5632,2023-04-20,16:48:55,2,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
8541,2023-06-14,08:37:45,1,8,Astoria,21,8.95,Branded,Housewares,Ceramic Mug
4982,2023-06-04,14:08:39,3,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
6112,2023-04-29,12:14:46,1,3,Lower Manhattan,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4879,2023-04-27,16:53:46,1,3,Lower Manhattan,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
8822,2023-06-16,14:51:42,1,5,Hell's Kitchen,12,3.25,Bakery,Scone,Ginger Scone
2518,2023-01-08,10:41:12,1,5,Hell's Kitchen,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
7190,2023-05-17,07:42:01,2,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
2549,2023-02-19,09:37:18,3,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
8944,2023-05-27,07:13:35,1,8,Astoria,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
6554,2023-03-02,18:41:25,2,5,Hell's Kitchen,21,8.7,Branded,Housewares,Ceramic Mug
409,2023-05-27,07:26:52,2,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
3392,2023-02-23,09:47:43,1,8,,12,3.75,Bakery,Scone,Ginger Scone
8357,2023-04-25,09:45:06,1,3,Lower Manhattan,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
2292,2023-04-17,08:51:00,1,8,Astoria,11,4.0,Bakery,Pastry,Croissant
2337,2023-05-23,07:40:55,1,5,Hell's Kitchen,19,15.0,Coffee beans,Organic Beans,Ethiopia Rg
7823,2023-02-06,07:38:41,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
6069,2023-01-09,10:59:17,1,3,Lower Manhattan,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
5819,2023-04-21,07:09:41,1,5,Hell's Kitchen,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
5282,2023-02-04,10:19:15,1,5,Hell's Kitchen,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
3771,2023-01-15,14:09:27,2,5,Hell's Kitchen,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7236,2023-05-09,14:51:30,1,8,Astoria,3,4.0,Coffee,Barista Espresso,Latte Rg
5964,2023-06-28,16:38:25,2,3,Lower Manhattan,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
5851,2023-06-04,09:27:25,2,5,Hell's Kitchen,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
7471,2023-05-11,08:07:55,3,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
5062,2023-03-05,17:16:58,1,3,Lower Manhattan,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
2861,2023-02-19,08:15:51,1,5,Hell's Kitchen,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
2364,2023-05-17,09:47:17,2,5,Hell's Kitchen,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
4625,2023-05-16,16:01:16,1,3,Lower Manhattan,14,0.55,Flavours,Regular syrup,Vanilla syrup
7322,2023-01-02,18:09:48,1,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
6065,2023-04-07,13:23:59,1,3,Lower Manhattan,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4124,2023-05-25,08:01:43,2,5,Hell's Kitchen,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
275,2023-06-29,09:25:03,2,8,Astoria,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
7999,2023-01-11,10:57:53,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
6277,2023-02-16,11:50:37,1,3,Lower Manhattan,16,8.7,Loose Tea,Herbal tea,Peppermint
7814,2023-05-03,12:05:40,2,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
8868,2023-01-12,12:35:14,3,3,Lower Manhattan,13,2.75,Bakery,Biscotti,Chocolate Biscotti
6399,2023-06-03,20:05:18,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
3383,2023-02-22,13:07:37,1,3,Lower Manhattan,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
6734,2023-02-22,16:36:02,1,3,Lower Manhattan,14,0.55,Flavours,Regular syrup,Vanilla syrup
9368,2023-03-18,07:12:05,1,3,Lower Manhattan,3,4.0,Coffee,Barista Espresso,Latte Rg
3705,2023-03-27,18:41:47,1,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
586,2023-02-25,08:10:45,1,5,Hell's Kitchen,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
838,2023-02-08,10:58:17,2,3,Lower Manhattan,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
4807,2023-06-11,07:32:47,1,5,Hell's Kitchen,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
4400,2023-03-19,07:11:23,1,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
2616,2023-01-05,16:35:53,1,5,Hell's Kitchen,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
5347,2023-03-01,17:57:15,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
7244,2023-03-29,13:30:57,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
1554,2023-05-13,08:33:31,1,5,Hell's Kitchen,21,9.2,Branded,Housewares,Ceramic Mug
817,2023-04-28,13:57:07,1,5,Hell's Kitchen,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
303,2023-04-24,09:35:11,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
2620,2023-05-04,10:13:32,2,5,Hell's Kitchen,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
8142,2023-02-03,09:04:18,2,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
2486,2023-05-11,14:20:24,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
567,2023-06-07,09:47:52,2,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,
1064,2023-02-23,12:49:06,1,3,Lower Manhattan,14,1.05,Flavours,Regular syrup,Vanilla syrup
2820,2023-05-30,08:52:53,1,3,Lower Manhattan,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
953,2023-01-29,13:13:24,1,3,Lower Manhattan,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
160,2023-02-23,14:50:52,1,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
924,2023-03-31,14:43:25,1,3,Lower Manhattan,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
7019,2023-06-04,08:09:20,1,3,Lower Manhattan,3,3.75,Coffee,Barista Espresso,Latte Rg
9555,2023-01-28,08:16:07,3,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
9968,2023-03-27,18:57:23,1,3,Lower Manhattan,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
7900,2023-03-11,09:36:08,2,5,Hell's Kitchen,13,2.25,Bakery,Biscotti,Chocolate Biscotti
1840,2023-05-31,07:29:13,1,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
2057,2023-01-01,16:36:54,2,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
8682,2023-04-07,08:30:14,1,5,Hell's Kitchen,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
3714,2023-05-21,12:37:54,1,5,Hell's Kitchen,3,4.0,Coffee,Barista Espresso,Latte Rg
4926,2023-02-22,07:01:50,2,5,Hell's Kitchen,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
386,2023-03-09,09:35:17,1,3,Lower Manhattan,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
2284,2023-04-21,08:59:58,2,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
1825,2023-02-02,17:47:57,3,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
5485,2023-04-08,08:12:48,2,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
4420,2023-02-15,15:26:03,1,5,Hell's Kitchen,17,8.7,Loose Tea,Black tea,English Breakfast
1589,2023-03-09,09:18:36,2,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
2872,2023-02-17,16:16:04,2,5,Hell's Kitchen,21,8.7,Branded,Housewares,Ceramic Mug
3349,2023-05-20,08:53:18,2,3,Lower Manhattan,21,8.95,Branded,Housewares,Ceramic Mug
5401,2023-06-15,09:29:49,1,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
4090,2023-01-25,16:01:41,3,8,Astoria,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
5889,2023-01-17,14:21:40,1,5,Hell's Kitchen,11,3.75,Bakery,Pastry,Croissant
9891,2023-03-20,12:47:43,1,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
4544,2023-03-15,14:55:13,1,8,Astoria,16,8.95,Loose Tea,Herbal tea,Peppermint
3161,2023-02-18,07:41:15,1,5,Hell's Kitchen,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
964,2023-01-11,13:25:17,1,3,Lower Manhattan,8,3.0,Tea,Brewed Black tea,Earl Grey Rg
353,2023-02-28,08:26:04,2,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
9392,2023-06-20,13:13:18,1,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6587,2023-05-14,10:08:34,1,8,Astoria,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
8194,2023-01-02,14:46:26,1,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
9097,2023-04-28,17:51:01,1,8,Astoria,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
69,2023-01-28,19:51:18,1,5,Hell's Kitchen,16,8.7,Loose Tea,Herbal tea,Peppermint
8596,2023-03-01,13:54:45,2,3,Lower Manhattan,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
8117,2023-05-04,16:14:53,1,5,Hell's Kitchen,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
7195,2023-01-28,10:21:42,2,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
1162,2023-03-04,13:11:20,3,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
219,2023-04-16,10:17:53,1,5,Hell's Kitchen,12,3.25,Bakery,Scone,Ginger Scone
4274,2023-02-24,10:06:08,1,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
1201,2023-02-02,12:25:12,1,3,Lower Manhattan,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
6073,2023-04-28,10:37:10,1,3,Lower Manhattan,3,4.25,Coffee,Barista Espresso,Latte Rg
2916,2023-02-17,16:12:41,1,8,Astoria,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
1757,2023-05-02,08:17:21,3,8,Astoria,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
3487,2023-03-01,12:42:05,1,8,Astoria,13,2.5,Bakery,Biscotti,Chocolate Biscotti
6703,2023-04-18,08:29:56,2,5,Hell's Kitchen,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
2720,2023-03-16,16:01:54,1,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
2242,2023-02-20,11:22:59,3,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
6025,2023-06-17,08:41:02,1,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
5594,2023-03-07,16:13:07,2,3,Lower Manhattan,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
3750,2023-04-11,07:50:46,3,3,Lower Manhattan,13,2.5,Bakery,Biscotti,Chocolate Biscotti
9291,2023-01-16,13:54:48,1,3,Lower Manhattan,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
539,2023-06-11,06:46:12,3,5,Hell's Kitchen,21,9.2,Branded,Housewares,Ceramic Mug
1331,2023-03-16,10:25:01,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2304,2023-04-26,17:42:30,2,8,Astoria,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
1613,2023-04-30,15:30:17,1,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
1489,2023-02-26,10:55:37,1,3,Lower Manhattan,16,8.7,Loose Tea,Herbal tea,Peppermint
1745,2023-01-21,08:42:55,1,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
9490,2023-05-14,07:59:53,2,5,Hell's Kitchen,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
9981,2023-03-01,14:22:31,2,8,Astoria,16,8.95,Loose Tea,Herbal tea,Peppermint
1394,2023-02-25,14:57:34,2,8,Astoria,16,9.2,Loose Tea,Herbal tea,Peppermint
5406,2023-06-17,09:36:00,1,5,Hell's Kitchen,13,2.75,Bakery,Biscotti,Chocolate Biscotti
3646,2023-05-11,12:31:46,2,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
5963,2023-01-20,07:37:11,2,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
3801,2023-04-16,17:15:37,1,3,Lower Manhattan,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
9324,2023-05-14,16:42:43,1,8,Astoria,13,2.5,Bakery,Biscotti,Chocolate Biscotti
2813,2023-02-12,13:32:54,1,8,,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
2670,2023-06-11,20:18:53,1,5,Hell's Kitchen,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
9194,2023-01-12,10:12:29,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7845,2023-05-12,07:13:49,2,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
5214,2023-01-13,20:16:35,2,3,Lower Manhattan,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
3249,2023-02-25,09:02:30,1,5,Hell's Kitchen,11,4.0,Bakery,Pastry,Croissant
6864,2023-03-09,09:12:08,2,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
574,2023-02-28,13:40:53,1,3,Lower Manhattan,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
7749,2023-02-26,10:45:41,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
8889,2023-06-30,10:28:55,1,8,Astoria,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5508,2023-06-04,07:11:02,2,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
1557,2023-02-17,10:05:33,3,5,,16,8.95,Loose Tea,Herbal tea,Peppermint
7266,2023-03-31,20:43:01,2,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
2599,2023-02-03,08:09:33,2,5,Hell's Kitchen,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
5168,2023-03-22,14:00:06,1,3,Lower Manhattan,16,9.2,Loose Tea,Herbal tea,Peppermint
4158,2023-03-18,07:42:57,3,5,Hell's Kitchen,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
2188,2023-05-03,10:47:15,1,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
4023,2023-05-21,10:14:30,1,8,Astoria,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
8454,2023-05-29,17:50:21,1,3,Lower Manhattan,3,3.75,Coffee,Barista Espresso,Latte Rg
8475,2023-05-11,11:30:58,1,5,Hell's Kitchen,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
259,2023-02-06,09:23:18,2,8,Astoria,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
2665,2023-03-28,09:59:56,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9220,2023-01-29,16:23:41,1,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
3234,2023-01-18,17:15:34,1,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
8918,2023-01-09,18:17:45,1,8,Astoria,16,9.2,Loose Tea,Herbal tea,Peppermint
7015,2023-04-10,17:57:44,1,8,Astoria,14,0.8,Flavours,Regular syrup,Vanilla syrup
9132,2023-02-25,10:26:00,1,3,Lower Manhattan,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
5249,2023-04-30,15:32:32,1,8,Astoria,17,8.95,Loose Tea,Black tea,English Breakfast
5443,2023-04-20,07:14:01,1,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
8248,2023-03-23,14:48:39,1,8,Astoria,21,8.95,Branded,Housewares,Ceramic Mug
3615,2023-03-05,09:09:44,3,3,Lower Manhattan,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
9349,2023-06-30,16:49:35,1,8,Astoria,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2215,2023-06-13,07:00:52,1,8,Astoria,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
5458,2023-06-07,17:22:08,1,3,Lower Manhattan,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
2936,2023-05-08,13:32:27,1,5,Hell's Kitchen,14,0.8,Flavours,Regular syrup,Vanilla syrup
889,2023-04-22,19:26:27,1,8,Astoria,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
2955,2023-01-10,18:23:55,1,5,Hell's Kitchen,14,0.55,Flavours,Regular syrup,Vanilla syrup
1688,2023-06-21,14:17:55,1,8,Astoria,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
1820,2023-04-26,07:02:20,1,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
3704,2023-01-13,18:22:24,1,5,Hell's Kitchen,11,3.75,Bakery,Pastry,Croissant
1973,2023-05-05,17:51:19,1,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
8114,2023-05-15,12:17:06,1,8,Astoria,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
8188,2023-02-18,19:08:22,1,3,Lower Manhattan,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
8907,2023-04-05,09:02:46,2,3,Lower Manhattan,12,3.5,Bakery,Scone,Ginger Scone
5153,2023-01-15,15:45:47,2,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
7872,2023-04-02,08:53:34,1,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
9150,2023-02-18,08:09:42,1,8,Astoria,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4714,2023-02-05,07:47:08,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
8316,2023-03-29,17:14:34,1,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
9328,2023-05-30,12:06:22,1,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
9971,2023-01-03,07:09:29,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
981,2023-03-15,07:31:50,2,3,,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
7833,2023-06-29,09:40:28,3,3,Lower Manhattan,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
5504,2023-06-13,18:13:31,2,5,Hell's Kitchen,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
7262,2023-02-21,12:59:12,3,8,Astoria,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
7224,2023-06-01,13:04:12,1,8,Astoria,17,8.95,Loose Tea,Black tea,English Breakfast
8368,2023-06-22,18:34:45,2,5,Hell's Kitchen,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
582,2023-04-29,12:14:30,1,8,Astoria,14,1.05,Flavours,Regular syrup,Vanilla syrup
5291,2023-04-30,10:36:02,1,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
2877,2023-01-20,15:06:31,1,5,Hell's Kitchen,12,3.25,Bakery,Scone,Ginger Scone
7136,2023-06-12,08:57:43,1,5,Hell's Kitchen,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
9276,2023-02-24,12:05:52,1,5,Hell's Kitchen,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
5976,2023-03-20,08:52:15,1,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
1862,2023-06-05,16:49:45,2,3,Lower Manhattan,14,1.05,Flavours,Regular syrup,Vanilla syrup
5447,2023-03-16,07:55:20,2,3,Lower Manhattan,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3576,2023-05-30,12:15:03,3,8,Astoria,16,8.95,Loose Tea,Herbal tea,Peppermint
9819,2023-06-17,10:24:53,2,5,Hell's Kitchen,17,9.2,Loose Tea,Black tea,English Breakfast
4506,2023-06-22,16:47:37,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
4772,2023-04-26,14:45:01,1,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
298,2023-03-28,14:44:50,1,3,Lower Manhattan,17,8.7,Loose Tea,Black tea,English Breakfast
926,2023-03-07,13:37:25,3,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1591,2023-03-29,10:09:01,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
7766,2023-01-14,09:37:57,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
7491,2023-05-19,16:55:41,1,8,Astoria,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
1308,2023-04-21,07:19:13,1,5,Hell's Kitchen,13,2.75,Bakery,Biscotti,Chocolate Biscotti
7038,2023-01-14,08:21:45,1,8,Astoria,17,9.2,Loose Tea,Black tea,English Breakfast
4768,2023-06-30,10:03:37,1,8,Astoria,13,2.75,Bakery,Biscotti,Chocolate Biscotti
1673,2023-05-16,18:43:12,2,5,Hell's Kitchen,14,1.05,Flavours,Regular syrup,Vanilla syrup
2230,2023-01-21,18:02:01,1,3,Lower Manhattan,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9562,2023-02-05,14:09:41,2,8,Astoria,12,3.5,Bakery,Scone,Ginger Scone
294,2023-05-21,07:16:55,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6346,2023-04-07,10:04:43,1,3,Lower Manhattan,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
4223,2023-04-28,14:31:26,1,3,Lower Manhattan,16,8.95,Loose Tea,Herbal tea,Peppermint
2580,2023-05-21,07:49:55,1,5,Hell's Kitchen,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
7576,2023-02-09,08:08:20,1,8,Astoria,11,3.75,Bakery,Pastry,Croissant
6344,2023-01-05,09:57:23,1,8,Astoria,14,0.55,Flavours,Regular syrup,Vanilla syrup
8315,2023-01-15,08:04:06,1,3,Lower Manhattan,1,,Coffee,Gourmet brewed coffee,Ethiopia Rg
693,2023-04-12,07:42:12,1,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
687,2023-02-01,17:58:19,1,5,Hell's Kitchen,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
818,2023-03-12,14:42:25,2,3,Lower Manhattan,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
217,2023-04-24,18:07:49,1,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
7935,2023-04-26,07:55:46,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
3890,2023-01-05,09:14:16,2,5,Hell's Kitchen,14,0.55,Flavours,Regular syrup,Vanilla syrup
